0.116716117,-0.111320004,0.186507508,-0.969123423
0.098062806,0.574445188,0.102917649,-0.806104481
0.058914516,0.873850346,0.020056518,-0.482195526
0.041810248,0.93684417,-0.009659293,-0.347104579
0.036394611,0.9485659,-0.016642498,-0.314040005
0.033650562,0.938234389,-0.011201946,-0.344177812
0.027428517,0.888253748,0.010151365,-0.458421171
0.012365138,0.707807243,0.061007142,-0.703657568
0.011312457,-0.314742863,-0.125178531,0.940818489
0.021566873,-0.101273313,-0.146349326,0.98379904
0.019117372,-0.098618746,-0.147266313,0.983982563
0.010469478,-0.102890082,-0.150172815,0.983235598
-0.006043117,-0.112854511,-0.155376449,0.981369197
0.030224148,0.12434566,0.162478834,-0.978378952
0.059527293,0.132002145,0.170440868,-0.974670172
0.094180793,0.036726635,0.178269818,-0.978775322
0.128943041,-0.268793821,0.175363272,-0.938281
0.144059867,-0.618367076,0.147609487,-0.758340597
0.144890368,-0.833629727,0.113019451,-0.520859718
0.145813003,-0.940891683,0.084461406,-0.293815702
0.125642627,-0.865331709,-0.064378157,0.480905801
0.057224739,-0.419658273,-0.163761765,0.890951335
0.034046046,-0.259403795,-0.182423353,0.947772324
0.027056737,-0.206146389,-0.187524706,0.960003197
0.026315644,-0.192971498,-0.188722581,0.962524414
0.029594958,-0.197185323,-0.187838614,0.961747825
0.03869845,-0.216099069,-0.18428278,0.958041489
0.062522776,-0.277241409,-0.173697427,0.942898452
0.140335321,-0.50738889,-0.129185811,0.840341389
0.276466042,-0.922308981,0.128598794,-0.237434402
0.125285953,-0.430849612,0.209631667,-0.868750095
0.067869172,-0.254725486,0.206117362,-0.942350507
0.046049923,-0.194852233,0.202082187,-0.958683908
0.036498617,-0.17331934,0.199984059,-0.963656962
0.032457709,-0.168135896,0.199376121,-0.964845121
0.032656945,-0.180534199,0.199444756,-0.962581336
0.039377283,-0.231328666,0.199078053,-0.951474905
0.06036773,-0.381385952,0.193355337,-0.90195024
0.109808758,-0.772071481,0.140312806,-0.610049188
0.120503448,-0.991721392,0.015385291,-0.041605625
